series_name,date,value
T140,1992-04-01,1300.0
T140,1992-05-01,1300.0
T140,1992-06-01,2500.0
T140,1992-07-01,1700.0
T140,1992-08-01,1200.0
T140,1992-09-01,700.0
T140,1992-10-01,300.0
T140,1992-11-01,1000.0
T140,1992-12-01,1000.0
T140,1993-01-01,400.0
T140,1993-02-01,700.0
T140,1993-03-01,1200.0
T140,1993-04-01,1000.0
T140,1993-05-01,1500.0
T140,1993-06-01,2200.0
T140,1993-07-01,2300.0
T140,1993-08-01,1000.0
T140,1993-09-01,900.0
T140,1993-10-01,400.0
T140,1993-11-01,900.0
T140,1993-12-01,500.0
T140,1994-01-01,600.0
T140,1994-02-01,400.0
T140,1994-03-01,1000.0
T140,1994-04-01,700.0
T140,1994-05-01,1900.0
T140,1994-06-01,1700.0
T140,1994-07-01,2900.0
T140,1994-08-01,1300.0
T140,1994-09-01,1500.0
T140,1994-10-01,500.0
T140,1994-11-01,1500.0
T140,1994-12-01,700.0
T140,1995-01-01,800.0
T140,1995-02-01,300.0
T140,1995-03-01,1800.0
T140,1995-04-01,1200.0
T140,1995-05-01,1600.0
T140,1995-06-01,1800.0
T140,1995-07-01,2900.0
T140,1995-08-01,1500.0
T140,1995-09-01,1200.0
T140,1995-10-01,700.0
T140,1995-11-01,1500.0
T140,1995-12-01,1100.0
T140,1996-01-01,1100.0
T140,1996-02-01,600.0
T140,1996-03-01,1500.0
T140,1996-04-01,1000.0
T140,1996-05-01,2200.0
T140,1996-06-01,2000.0
T140,1996-07-01,2500.0
T140,1996-08-01,2100.0
T140,1996-09-01,1400.0
T140,1996-10-01,500.0
T140,1996-11-01,1100.0
T140,1996-12-01,1200.0
T140,1997-01-01,700.0
T140,1997-02-01,1000.0
T140,1997-03-01,2100.0
T140,1997-04-01,1700.0
T140,1997-05-01,1800.0
T140,1997-06-01,1700.0
T140,1997-07-01,2400.0
T140,1997-08-01,1800.0
T140,1997-09-01,1600.0
T140,1997-10-01,500.0
T140,1997-11-01,1900.0
T140,1997-12-01,1700.0
T140,1998-01-01,900.0
T140,1998-02-01,400.0
T140,1998-03-01,1800.0
T140,1998-04-01,1200.0
T140,1998-05-01,2300.0
T140,1998-06-01,1900.0
T140,1998-07-01,3000.0
T140,1998-08-01,1800.0
T140,1998-09-01,1300.0
T140,1998-10-01,700.0
T140,1998-11-01,1300.0
T140,1998-12-01,1500.0
T140,1999-01-01,1200.0
T140,1999-02-01,700.0
T140,1999-03-01,1700.0
T140,1999-04-01,1500.0
T140,1999-05-01,1200.0
T140,1999-06-01,3900.0
T140,1999-07-01,3200.0
T140,1999-08-01,1700.0
T140,1999-09-01,1900.0
T140,1999-10-01,400.0
T140,1999-11-01,1600.0
T140,1999-12-01,1800.0
T140,2000-01-01,800.0
T140,2000-02-01,700.0
T140,2000-03-01,1200.0
T140,2000-04-01,1400.0
T140,2000-05-01,1900.0
T140,2000-06-01,2300.0
T140,2000-07-01,3000.0
T140,2000-08-01,3100.0
T140,2000-09-01,3000.0
T140,2000-10-01,1100.0
T140,2000-11-01,1400.0
T140,2000-12-01,2000.0
T140,2001-01-01,1000.0
T140,2001-02-01,1000.0
T140,2001-03-01,1500.0
T140,2001-04-01,1400.0
T140,2001-05-01,2000.0
T140,2001-06-01,2900.0
T140,2001-07-01,3200.0
T140,2001-08-01,1300.0
T140,2001-09-01,1500.0
T140,2001-10-01,500.0
T140,2001-11-01,1300.0
T140,2001-12-01,800.0
T140,2002-01-01,700.0
T140,2002-02-01,900.0
T140,2002-03-01,1100.0
T140,2002-04-01,1000.0
T140,2002-05-01,2500.0
T140,2002-06-01,2400.0
T140,2002-07-01,3800.0
T140,2002-08-01,1900.0
T140,2002-09-01,2000.0
T140,2002-10-01,1300.0
T140,2002-11-01,1700.0
T140,2002-12-01,1700.0
T140,2003-01-01,900.0
T140,2003-02-01,500.0
T140,2003-03-01,800.0
T140,2003-04-01,700.0
T140,2003-05-01,1600.0
T140,2003-06-01,3300.0
T140,2003-07-01,4900.0
T140,2003-08-01,2800.0
T140,2003-09-01,2500.0
T140,2003-10-01,1100.0
T140,2003-11-01,1700.0
T140,2003-12-01,2900.0
T140,2004-01-01,1000.0
T140,2004-02-01,1000.0
T140,2004-03-01,4400.0
T140,2004-04-01,3700.0
T140,2004-05-01,2500.0
T140,2004-06-01,4700.0
T140,2004-07-01,4300.0
T140,2004-08-01,3700.0
T140,2004-09-01,2500.0
T140,2004-10-01,900.0
T140,2004-11-01,2000.0
T140,2004-12-01,2300.0
T140,2005-01-01,1300.0
T140,2005-02-01,600.0
T140,2005-03-01,1500.0
T140,2005-04-01,1400.0
T140,2005-05-01,2500.0
T140,2005-06-01,4100.0
T140,2005-07-01,4600.0
T140,2005-08-01,3000.0
T140,2005-09-01,3000.0
T140,2005-10-01,1200.0
T140,2005-11-01,1700.0
T140,2005-12-01,2400.0
T140,2006-01-01,600.0
T140,2006-02-01,1000.0
T140,2006-03-01,1200.0
T140,2006-04-01,1800.0
T140,2006-05-01,2800.0
T140,2006-06-01,5200.0
T140,2006-07-01,2700.0
T140,2006-08-01,100.0
T140,2006-09-01,1700.0
T140,2006-10-01,1200.0
T140,2006-11-01,1100.0
T140,2006-12-01,1200.0
T140,2007-01-01,600.0
T140,2007-02-01,800.0
T140,2007-03-01,800.0
T140,2007-04-01,1800.0
T140,2007-05-01,1700.0
T140,2007-06-01,1700.0
T140,2007-07-01,2400.0
T141,1991-01-01,100.0
T141,1991-02-01,100.0
T141,1991-03-01,300.0
T141,1991-04-01,300.0
T141,1991-05-01,1000.0
T141,1991-06-01,1200.0
T141,1991-07-01,500.0
T141,1991-08-01,600.0
T141,1991-09-01,300.0
T141,1991-10-01,400.0
T141,1991-11-01,300.0
T141,1991-12-01,500.0
T141,1992-01-01,200.0
T141,1992-02-01,400.0
T141,1992-03-01,600.0
T141,1992-04-01,700.0
T141,1992-05-01,1100.0
T141,1992-06-01,1300.0
T141,1992-07-01,1000.0
T141,1992-08-01,600.0
T141,1992-09-01,500.0
T141,1992-10-01,200.0
T141,1992-11-01,400.0
T141,1992-12-01,400.0
T141,1993-01-01,200.0
T141,1993-02-01,200.0
T141,1993-03-01,900.0
T141,1993-04-01,900.0
T141,1993-05-01,2000.0
T141,1993-06-01,1100.0
T141,1993-07-01,1200.0
T141,1993-08-01,900.0
T141,1993-09-01,600.0
T141,1993-10-01,400.0
T141,1993-11-01,400.0
T141,1993-12-01,400.0
T141,1994-01-01,300.0
T141,1994-02-01,200.0
T141,1994-03-01,1000.0
T141,1994-04-01,800.0
T141,1994-05-01,1400.0
T141,1994-06-01,1600.0
T141,1994-07-01,1100.0
T141,1994-08-01,600.0
T141,1994-09-01,700.0
T141,1994-10-01,800.0
T141,1994-11-01,700.0
T141,1994-12-01,600.0
T141,1995-01-01,300.0
T141,1995-02-01,400.0
T141,1995-03-01,600.0
T141,1995-04-01,1700.0
T141,1995-05-01,2100.0
T141,1995-06-01,1400.0
T141,1995-07-01,1500.0
T141,1995-08-01,700.0
T141,1995-09-01,1000.0
T141,1995-10-01,400.0
T141,1995-11-01,500.0
T141,1995-12-01,400.0
T141,1996-01-01,200.0
T141,1996-02-01,200.0
T141,1996-03-01,700.0
T141,1996-04-01,1400.0
T141,1996-05-01,1800.0
T141,1996-06-01,1900.0
T141,1996-07-01,1700.0
T141,1996-08-01,1600.0
T141,1996-09-01,1600.0
T141,1996-10-01,500.0
T141,1996-11-01,300.0
T141,1996-12-01,600.0
T141,1997-01-01,200.0
T141,1997-02-01,500.0
T141,1997-03-01,1200.0
T141,1997-04-01,1600.0
T141,1997-05-01,2000.0
T141,1997-06-01,2500.0
T141,1997-07-01,1600.0
T141,1997-08-01,1300.0
T141,1997-09-01,1800.0
T141,1997-10-01,1000.0
T141,1997-11-01,1100.0
T141,1997-12-01,600.0
T141,1998-01-01,400.0
T141,1998-02-01,400.0
T141,1998-03-01,1700.0
T141,1998-04-01,2300.0
T141,1998-05-01,2900.0
T141,1998-06-01,2000.0
T141,1998-07-01,1400.0
T141,1998-08-01,1800.0
T141,1998-09-01,2000.0
T141,1998-10-01,1100.0
T141,1998-11-01,900.0
T141,1998-12-01,800.0
T141,1999-01-01,900.0
T141,1999-02-01,500.0
T141,1999-03-01,1400.0
T141,1999-04-01,1300.0
T141,1999-05-01,1700.0
T141,1999-06-01,2700.0
T141,1999-07-01,1900.0
T141,1999-08-01,1400.0
T141,1999-09-01,1600.0
T141,1999-10-01,1100.0
T141,1999-11-01,500.0
T141,1999-12-01,300.0
T141,2000-01-01,300.0
T141,2000-02-01,700.0
T141,2000-03-01,1000.0
T141,2000-04-01,2800.0
T141,2000-05-01,2000.0
T141,2000-06-01,2300.0
T141,2000-07-01,1500.0
T141,2000-08-01,1200.0
T141,2000-09-01,1400.0
T141,2000-10-01,1500.0
T141,2000-11-01,600.0
T141,2000-12-01,800.0
T141,2001-01-01,600.0
T141,2001-02-01,1000.0
T141,2001-03-01,1000.0
T141,2001-04-01,2100.0
T141,2001-05-01,3600.0
T141,2001-06-01,2300.0
T141,2001-07-01,2600.0
T141,2001-08-01,1400.0
T141,2001-09-01,1600.0
T141,2001-10-01,900.0
T141,2001-11-01,600.0
T141,2001-12-01,800.0
T141,2002-01-01,300.0
T141,2002-02-01,900.0
T141,2002-03-01,1200.0
T141,2002-04-01,2900.0
T141,2002-05-01,3500.0
T141,2002-06-01,2400.0
T141,2002-07-01,1600.0
T141,2002-08-01,1800.0
T141,2002-09-01,1500.0
T141,2002-10-01,900.0
T141,2002-11-01,700.0
T141,2002-12-01,600.0
T141,2003-01-01,300.0
T141,2003-02-01,100.0
T141,2003-03-01,400.0
T141,2003-04-01,600.0
T141,2003-05-01,2200.0
T141,2003-06-01,1900.0
T141,2003-07-01,1900.0
T141,2003-08-01,1600.0
T141,2003-09-01,1600.0
T141,2003-10-01,900.0
T141,2003-11-01,1000.0
T141,2003-12-01,600.0
T141,2004-01-01,500.0
T141,2004-02-01,400.0
T141,2004-03-01,1200.0
T141,2004-04-01,2000.0
T141,2004-05-01,3300.0
T141,2004-06-01,3100.0
T141,2004-07-01,2000.0
T141,2004-08-01,900.0
T141,2004-09-01,1300.0
T141,2004-10-01,400.0
T141,2004-11-01,600.0
T141,2004-12-01,700.0
T141,2005-01-01,600.0
T141,2005-02-01,600.0
T141,2005-03-01,1000.0
T141,2005-04-01,2900.0
T141,2005-05-01,3800.0
T141,2005-06-01,3700.0
T141,2005-07-01,1700.0
T141,2005-08-01,1900.0
T141,2005-09-01,1800.0
T141,2005-10-01,1000.0
T141,2005-11-01,600.0
T141,2005-12-01,800.0
T141,2006-01-01,300.0
T141,2006-02-01,600.0
T141,2006-03-01,1100.0
T141,2006-04-01,2400.0
T141,2006-05-01,4300.0
T141,2006-06-01,4000.0
T141,2006-07-01,2700.0
T141,2006-08-01,2100.0
T141,2006-09-01,2200.0
T141,2006-10-01,1400.0
T141,2006-11-01,800.0
T141,2006-12-01,1000.0
T141,2007-01-01,400.0
T141,2007-02-01,400.0
T141,2007-03-01,1200.0
T141,2007-04-01,2000.0
T141,2007-05-01,4500.0
T141,2007-06-01,4200.0
T141,2007-07-01,1900.0
T142,1991-01-01,0.0
T142,1991-02-01,0.0
T142,1991-03-01,0.0
T142,1991-04-01,0.0
T142,1991-05-01,0.0
T142,1991-06-01,0.0
T142,1991-07-01,0.0
T142,1991-08-01,100.0
T142,1991-09-01,200.0
T142,1991-10-01,100.0
T142,1991-11-01,0.0
T142,1991-12-01,200.0
T142,1992-01-01,200.0
T142,1992-02-01,100.0
T142,1992-03-01,200.0
T142,1992-04-01,100.0
T142,1992-05-01,100.0
T142,1992-06-01,100.0
T142,1992-07-01,100.0
T142,1992-08-01,200.0
T142,1992-09-01,100.0
T142,1992-10-01,300.0
T142,1992-11-01,100.0
T142,1992-12-01,100.0
T142,1993-01-01,200.0
T142,1993-02-01,100.0
T142,1993-03-01,100.0
T142,1993-04-01,100.0
T142,1993-05-01,100.0
T142,1993-06-01,200.0
T142,1993-07-01,100.0
T142,1993-08-01,100.0
T142,1993-09-01,200.0
T142,1993-10-01,200.0
T142,1993-11-01,100.0
T142,1993-12-01,400.0
T142,1994-01-01,200.0
T142,1994-02-01,100.0
T142,1994-03-01,300.0
T142,1994-04-01,100.0
T142,1994-05-01,100.0
T142,1994-06-01,100.0
T142,1994-07-01,100.0
T142,1994-08-01,100.0
T142,1994-09-01,100.0
T142,1994-10-01,300.0
T142,1994-11-01,200.0
T142,1994-12-01,500.0
T142,1995-01-01,200.0
T142,1995-02-01,100.0
T142,1995-03-01,100.0
T142,1995-04-01,100.0
T142,1995-05-01,100.0
T142,1995-06-01,100.0
T142,1995-07-01,100.0
T142,1995-08-01,200.0
T142,1995-09-01,400.0
T142,1995-10-01,200.0
T142,1995-11-01,200.0
T142,1995-12-01,300.0
T142,1996-01-01,200.0
T142,1996-02-01,200.0
T142,1996-03-01,200.0
T142,1996-04-01,100.0
T142,1996-05-01,400.0
T142,1996-06-01,400.0
T142,1996-07-01,200.0
T142,1996-08-01,100.0
T142,1996-09-01,400.0
T142,1996-10-01,300.0
T142,1996-11-01,200.0
T142,1996-12-01,500.0
T142,1997-01-01,200.0
T142,1997-02-01,400.0
T142,1997-03-01,400.0
T142,1997-04-01,300.0
T142,1997-05-01,300.0
T142,1997-06-01,200.0
T142,1997-07-01,0.0
T142,1997-08-01,200.0
T142,1997-09-01,500.0
T142,1997-10-01,500.0
T142,1997-11-01,300.0
T142,1997-12-01,400.0
T142,1998-01-01,300.0
T142,1998-02-01,200.0
T142,1998-03-01,500.0
T142,1998-04-01,400.0
T142,1998-05-01,300.0
T142,1998-06-01,300.0
T142,1998-07-01,300.0
T142,1998-08-01,400.0
T142,1998-09-01,600.0
T142,1998-10-01,700.0
T142,1998-11-01,1000.0
T142,1998-12-01,300.0
T142,1999-01-01,600.0
T142,1999-02-01,600.0
T142,1999-03-01,700.0
T142,1999-04-01,700.0
T142,1999-05-01,500.0
T142,1999-06-01,300.0
T142,1999-07-01,300.0
T142,1999-08-01,400.0
T142,1999-09-01,200.0
T142,1999-10-01,400.0
T142,1999-11-01,500.0
T142,1999-12-01,600.0
T142,2000-01-01,700.0
T142,2000-02-01,900.0
T142,2000-03-01,1000.0
T142,2000-04-01,1300.0
T142,2000-05-01,500.0
T142,2000-06-01,600.0
T142,2000-07-01,500.0
T142,2000-08-01,200.0
T142,2000-09-01,900.0
T142,2000-10-01,600.0
T142,2000-11-01,500.0
T142,2000-12-01,800.0
T142,2001-01-01,900.0
T142,2001-02-01,1200.0
T142,2001-03-01,500.0
T142,2001-04-01,1100.0
T142,2001-05-01,800.0
T142,2001-06-01,800.0
T142,2001-07-01,900.0
T142,2001-08-01,600.0
T142,2001-09-01,600.0
T142,2001-10-01,500.0
T142,2001-11-01,500.0
T142,2001-12-01,400.0
T142,2002-01-01,800.0
T142,2002-02-01,500.0
T142,2002-03-01,1500.0
T142,2002-04-01,700.0
T142,2002-05-01,900.0
T142,2002-06-01,700.0
T142,2002-07-01,700.0
T142,2002-08-01,700.0
T142,2002-09-01,900.0
T142,2002-10-01,900.0
T142,2002-11-01,700.0
T142,2002-12-01,1300.0
T142,2003-01-01,1300.0
T142,2003-02-01,600.0
T142,2003-03-01,800.0
T142,2003-04-01,800.0
T142,2003-05-01,700.0
T142,2003-06-01,700.0
T142,2003-07-01,900.0
T142,2003-08-01,1100.0
T142,2003-09-01,900.0
T142,2003-10-01,1300.0
T142,2003-11-01,1100.0
T142,2003-12-01,1900.0
T142,2004-01-01,1700.0
T142,2004-02-01,1000.0
T142,2004-03-01,1600.0
T142,2004-04-01,1300.0
T142,2004-05-01,900.0
T142,2004-06-01,700.0
T142,2004-07-01,900.0
T142,2004-08-01,1200.0
T142,2004-09-01,1800.0
T142,2004-10-01,900.0
T142,2004-11-01,2100.0
T142,2004-12-01,2500.0
T142,2005-01-01,1900.0
T142,2005-02-01,1800.0
T142,2005-03-01,1300.0
T142,2005-04-01,1800.0
T142,2005-05-01,1500.0
T142,2005-06-01,1400.0
T142,2005-07-01,1700.0
T142,2005-08-01,1000.0
T142,2005-09-01,2100.0
T142,2005-10-01,1600.0
T142,2005-11-01,2600.0
T142,2005-12-01,2700.0
T142,2006-01-01,2100.0
T142,2006-02-01,2000.0
T142,2006-03-01,3100.0
T142,2006-04-01,2100.0
T142,2006-05-01,2000.0
T142,2006-06-01,2200.0
T142,2006-07-01,2100.0
T142,2006-08-01,2300.0
T142,2006-09-01,2000.0
T142,2006-10-01,1800.0
T142,2006-11-01,2800.0
T142,2006-12-01,3200.0
T142,2007-01-01,3600.0
T142,2007-02-01,2000.0
T142,2007-03-01,3200.0
T142,2007-04-01,3200.0
T142,2007-05-01,3000.0
T142,2007-06-01,2800.0
T142,2007-07-01,2800.0
T143,1991-01-01,200.0
T143,1991-02-01,200.0
T143,1991-03-01,300.0
T143,1991-04-01,600.0
T143,1991-05-01,600.0
T143,1991-06-01,700.0
T143,1991-07-01,700.0
T143,1991-08-01,500.0
T143,1991-09-01,800.0
T143,1991-10-01,400.0
T143,1991-11-01,500.0
T143,1991-12-01,800.0
T143,1992-01-01,700.0
T143,1992-02-01,400.0
T143,1992-03-01,500.0
T143,1992-04-01,500.0
T143,1992-05-01,1200.0
T143,1992-06-01,900.0
T143,1992-07-01,800.0
T143,1992-08-01,700.0
T143,1992-09-01,700.0
T143,1992-10-01,600.0
T143,1992-11-01,600.0
T143,1992-12-01,1000.0
T143,1993-01-01,400.0
T143,1993-02-01,500.0
T143,1993-03-01,600.0
T143,1993-04-01,800.0
T143,1993-05-01,1300.0
T143,1993-06-01,600.0
T143,1993-07-01,1000.0
T143,1993-08-01,700.0
T143,1993-09-01,1000.0
T143,1993-10-01,600.0
T143,1993-11-01,700.0
T143,1993-12-01,1100.0
T143,1994-01-01,800.0
T143,1994-02-01,600.0
T143,1994-03-01,1200.0
T143,1994-04-01,700.0
T143,1994-05-01,1000.0
T143,1994-06-01,1000.0
T143,1994-07-01,1000.0
T143,1994-08-01,900.0
T143,1994-09-01,900.0
T143,1994-10-01,600.0
T143,1994-11-01,800.0
T143,1994-12-01,700.0
T143,1995-01-01,900.0
T143,1995-02-01,800.0
T143,1995-03-01,700.0
T143,1995-04-01,1200.0
T143,1995-05-01,700.0
T143,1995-06-01,700.0
T143,1995-07-01,900.0
T143,1995-08-01,800.0
T143,1995-09-01,900.0
T143,1995-10-01,800.0
T143,1995-11-01,1000.0
T143,1995-12-01,500.0
T143,1996-01-01,700.0
T143,1996-02-01,500.0
T143,1996-03-01,900.0
T143,1996-04-01,1700.0
T143,1996-05-01,1200.0
T143,1996-06-01,700.0
T143,1996-07-01,1000.0
T143,1996-08-01,800.0
T143,1996-09-01,800.0
T143,1996-10-01,700.0
T143,1996-11-01,800.0
T143,1996-12-01,800.0
T143,1997-01-01,700.0
T143,1997-02-01,700.0
T143,1997-03-01,1500.0
T143,1997-04-01,1400.0
T143,1997-05-01,800.0
T143,1997-06-01,900.0
T143,1997-07-01,700.0
T143,1997-08-01,800.0
T143,1997-09-01,1000.0
T143,1997-10-01,800.0
T143,1997-11-01,1200.0
T143,1997-12-01,700.0
T143,1998-01-01,600.0
T143,1998-02-01,800.0
T143,1998-03-01,1500.0
T143,1998-04-01,1000.0
T143,1998-05-01,1300.0
T143,1998-06-01,1600.0
T143,1998-07-01,1600.0
T143,1998-08-01,1100.0
T143,1998-09-01,1600.0
T143,1998-10-01,1000.0
T143,1998-11-01,1500.0
T143,1998-12-01,1500.0
T143,1999-01-01,1500.0
T143,1999-02-01,900.0
T143,1999-03-01,2700.0
T143,1999-04-01,1400.0
T143,1999-05-01,800.0
T143,1999-06-01,1600.0
T143,1999-07-01,1100.0
T143,1999-08-01,1400.0
T143,1999-09-01,1000.0
T143,1999-10-01,600.0
T143,1999-11-01,1000.0
T143,1999-12-01,1500.0
T143,2000-01-01,1900.0
T143,2000-02-01,1400.0
T143,2000-03-01,2600.0
T143,2000-04-01,1000.0
T143,2000-05-01,900.0
T143,2000-06-01,900.0
T143,2000-07-01,1100.0
T143,2000-08-01,1500.0
T143,2000-09-01,1600.0
T143,2000-10-01,900.0
T143,2000-11-01,1400.0
T143,2000-12-01,1700.0
T143,2001-01-01,1500.0
T143,2001-02-01,2500.0
T143,2001-03-01,2000.0
T143,2001-04-01,1500.0
T143,2001-05-01,1500.0
T143,2001-06-01,1600.0
T143,2001-07-01,1900.0
T143,2001-08-01,1300.0
T143,2001-09-01,2000.0
T143,2001-10-01,1400.0
T143,2001-11-01,1300.0
T143,2001-12-01,1800.0
T143,2002-01-01,1100.0
T143,2002-02-01,1700.0
T143,2002-03-01,1100.0
T143,2002-04-01,1100.0
T143,2002-05-01,1200.0
T143,2002-06-01,1500.0
T143,2002-07-01,1600.0
T143,2002-08-01,2100.0
T143,2002-09-01,1600.0
T143,2002-10-01,1500.0
T143,2002-11-01,2000.0
T143,2002-12-01,1200.0
T143,2003-01-01,2300.0
T143,2003-02-01,1100.0
T143,2003-03-01,800.0
T143,2003-04-01,1200.0
T143,2003-05-01,1300.0
T143,2003-06-01,1700.0
T143,2003-07-01,2000.0
T143,2003-08-01,2100.0
T143,2003-09-01,2400.0
T143,2003-10-01,1800.0
T143,2003-11-01,2200.0
T143,2003-12-01,2900.0
T143,2004-01-01,3100.0
T143,2004-02-01,2600.0
T143,2004-03-01,3400.0
T143,2004-04-01,2500.0
T143,2004-05-01,2500.0
T143,2004-06-01,2800.0
T143,2004-07-01,2900.0
T143,2004-08-01,2100.0
T143,2004-09-01,3300.0
T143,2004-10-01,2300.0
T143,2004-11-01,2600.0
T143,2004-12-01,3400.0
T143,2005-01-01,3800.0
T143,2005-02-01,1900.0
T143,2005-03-01,2700.0
T143,2005-04-01,2000.0
T143,2005-05-01,2000.0
T143,2005-06-01,3000.0
T143,2005-07-01,3000.0
T143,2005-08-01,3000.0
T143,2005-09-01,2600.0
T143,2005-10-01,2300.0
T143,2005-11-01,3600.0
T143,2005-12-01,5500.0
T143,2006-01-01,2800.0
T143,2006-02-01,1700.0
T143,2006-03-01,3200.0
T143,2006-04-01,3500.0
T143,2006-05-01,3200.0
T143,2006-06-01,3400.0
T143,2006-07-01,3100.0
T143,2006-08-01,2600.0
T143,2006-09-01,3300.0
T143,2006-10-01,2500.0
T143,2006-11-01,4800.0
T143,2006-12-01,6700.0
T143,2007-01-01,2800.0
T143,2007-02-01,2400.0
T143,2007-03-01,2700.0
T143,2007-04-01,2800.0
T143,2007-05-01,2600.0
T143,2007-06-01,2200.0
T143,2007-07-01,3500.0
T144,1991-01-01,500.0
T144,1991-02-01,700.0
T144,1991-03-01,1700.0
T144,1991-04-01,2700.0
T144,1991-05-01,3300.0
T144,1991-06-01,5000.0
T144,1991-07-01,3500.0
T144,1991-08-01,3200.0
T144,1991-09-01,3200.0
T144,1991-10-01,2400.0
T144,1991-11-01,2700.0
T144,1991-12-01,4800.0
T144,1992-01-01,2500.0
T144,1992-02-01,1800.0
T144,1992-03-01,3100.0
T144,1992-04-01,4100.0
T144,1992-05-01,4700.0
T144,1992-06-01,5600.0
T144,1992-07-01,4300.0
T144,1992-08-01,3200.0
T144,1992-09-01,3500.0
T144,1992-10-01,2600.0
T144,1992-11-01,3600.0
T144,1992-12-01,4900.0
T144,1993-01-01,1900.0
T144,1993-02-01,2200.0
T144,1993-03-01,4300.0
T144,1993-04-01,4100.0
T144,1993-05-01,6200.0
T144,1993-06-01,5600.0
T144,1993-07-01,5000.0
T144,1993-08-01,3500.0
T144,1993-09-01,4000.0
T144,1993-10-01,2700.0
T144,1993-11-01,3400.0
T144,1993-12-01,4300.0
T144,1994-01-01,3000.0
T144,1994-02-01,2100.0
T144,1994-03-01,4900.0
T144,1994-04-01,3700.0
T144,1994-05-01,5200.0
T144,1994-06-01,5300.0
T144,1994-07-01,5700.0
T144,1994-08-01,3500.0
T144,1994-09-01,5200.0
T144,1994-10-01,3300.0
T144,1994-11-01,5000.0
T144,1994-12-01,4800.0
T144,1995-01-01,2800.0
T144,1995-02-01,2600.0
T144,1995-03-01,4700.0
T144,1995-04-01,5400.0
T144,1995-05-01,5400.0
T144,1995-06-01,4700.0
T144,1995-07-01,6000.0
T144,1995-08-01,4000.0
T144,1995-09-01,5800.0
T144,1995-10-01,3400.0
T144,1995-11-01,4800.0
T144,1995-12-01,4700.0
T144,1996-01-01,3400.0
T144,1996-02-01,2700.0
T144,1996-03-01,5000.0
T144,1996-04-01,5200.0
T144,1996-05-01,6800.0
T144,1996-06-01,6400.0
T144,1996-07-01,6400.0
T144,1996-08-01,5600.0
T144,1996-09-01,5600.0
T144,1996-10-01,3300.0
T144,1996-11-01,4400.0
T144,1996-12-01,5400.0
T144,1997-01-01,3100.0
T144,1997-02-01,3700.0
T144,1997-03-01,6800.0
T144,1997-04-01,6200.0
T144,1997-05-01,6100.0
T144,1997-06-01,7000.0
T144,1997-07-01,6200.0
T144,1997-08-01,5300.0
T144,1997-09-01,7300.0
T144,1997-10-01,4500.0
T144,1997-11-01,6200.0
T144,1997-12-01,5300.0
T144,1998-01-01,4100.0
T144,1998-02-01,2500.0
T144,1998-03-01,6600.0
T144,1998-04-01,6300.0
T144,1998-05-01,8100.0
T144,1998-06-01,7000.0
T144,1998-07-01,7400.0
T144,1998-08-01,6200.0
T144,1998-09-01,7500.0
T144,1998-10-01,5000.0
T144,1998-11-01,5900.0
T144,1998-12-01,6800.0
T144,1999-01-01,6000.0
T144,1999-02-01,3700.0
T144,1999-03-01,8200.0
T144,1999-04-01,5900.0
T144,1999-05-01,5900.0
T144,1999-06-01,10100.0
T144,1999-07-01,7800.0
T144,1999-08-01,6000.0
T144,1999-09-01,6700.0
T144,1999-10-01,4000.0
T144,1999-11-01,5200.0
T144,1999-12-01,6200.0
T144,2000-01-01,5600.0
T144,2000-02-01,5100.0
T144,2000-03-01,8300.0
T144,2000-04-01,8200.0
T144,2000-05-01,6800.0
T144,2000-06-01,6900.0
T144,2000-07-01,7200.0
T144,2000-08-01,7900.0
T144,2000-09-01,9100.0
T144,2000-10-01,5500.0
T144,2000-11-01,5300.0
T144,2000-12-01,7700.0
T144,2001-01-01,6100.0
T144,2001-02-01,6600.0
T144,2001-03-01,6600.0
T144,2001-04-01,7500.0
T144,2001-05-01,9000.0
T144,2001-06-01,9000.0
T144,2001-07-01,9400.0
T144,2001-08-01,5600.0
T144,2001-09-01,7900.0
T144,2001-10-01,3800.0
T144,2001-11-01,4600.0
T144,2001-12-01,5900.0
T144,2002-01-01,4400.0
T144,2002-02-01,4900.0
T144,2002-03-01,6100.0
T144,2002-04-01,6900.0
T144,2002-05-01,8800.0
T144,2002-06-01,8200.0
T144,2002-07-01,8300.0
T144,2002-08-01,7700.0
T144,2002-09-01,8400.0
T144,2002-10-01,5700.0
T144,2002-11-01,6300.0
T144,2002-12-01,7200.0
T144,2003-01-01,6400.0
T144,2003-02-01,3100.0
T144,2003-03-01,4000.0
T144,2003-04-01,4200.0
T144,2003-05-01,6700.0
T144,2003-06-01,8300.0
T144,2003-07-01,11100.0
T144,2003-08-01,8500.0
T144,2003-09-01,9200.0
T144,2003-10-01,6800.0
T144,2003-11-01,7900.0
T144,2003-12-01,11500.0
T144,2004-01-01,8500.0
T144,2004-02-01,6200.0
T144,2004-03-01,13100.0
T144,2004-04-01,11700.0
T144,2004-05-01,11200.0
T144,2004-06-01,12900.0
T144,2004-07-01,11600.0
T144,2004-08-01,9100.0
T144,2004-09-01,11100.0
T144,2004-10-01,6600.0
T144,2004-11-01,10100.0
T144,2004-12-01,11900.0
T144,2005-01-01,10100.0
T144,2005-02-01,6300.0
T144,2005-03-01,8600.0
T144,2005-04-01,10500.0
T144,2005-05-01,12400.0
T144,2005-06-01,14500.0
T144,2005-07-01,12600.0
